id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
700752395276229298,Tent in Davenport · 6 bedrooms · 6 beds · 1.5 baths,476432261,Jason,,Unincorporated Areas,37.07775,-122.24217,Entire home/apt,360,2,2,2022-10-30,0.14,1,179,0,
702783997932785745,Guest suite in Santa Cruz · ★4.92 · 1 bedroom · 1 bed · 1 bath,532855,Daniel,,City of Santa Cruz,36.976158362258886,-122.01182294039023,Entire home/apt,174,2,13,2023-11-12,1.46,1,71,13,
703611378205583241,Condo in Watsonville · ★4.33 · 2 bedrooms · 2 beds · 1 bath,29898175,At The Dunes,,Unincorporated Areas,36.87074,-121.82176,Entire home/apt,407,1,3,2023-08-07,0.19,31,363,1,
703613679310972501,Camper/RV in Felton · ★4.95 · 1 bedroom · 5 beds · 1 bath,58739896,Nick,,Unincorporated Areas,37.10331,-122.04804,Entire home/apt,132,2,22,2023-09-21,1.37,1,360,18,
703925065535376314,Villa in Aptos · ★4.83 · 1 bedroom · 2 beds · 1 bath,100114471,Janiece,,Unincorporated Areas,36.9512837,-121.8770515,Entire home/apt,283,2,59,2023-12-19,3.66,16,351,44,
704275114487845962,Townhouse in Capitola · ★4.78 · 2 bedrooms · 2 beds · 1.5 baths,47316700,Ovr,,City of Capitola,36.97402,-121.95387,Entire home/apt,147,1,62,2023-12-11,3.97,74,0,45,
704464169599117821,Home in Aptos · ★5.0 · 3 bedrooms · 3 beds · 2 baths,47040184,Ryan,,Unincorporated Areas,36.95681,-121.88491,Entire home/apt,449,2,10,2023-12-29,0.72,1,329,9,
705397070559420405,Home in Capitola · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,62542564,Kendall & Potter Property Mgmt,,City of Capitola,36.9716086,-121.9539573,Entire home/apt,1296,1,7,2023-12-10,0.71,30,286,7,
705498248677495412,Home in Santa Cruz · 1 bedroom · 1 bed · 1 private bath,159355723,Outsite,,City of Santa Cruz,36.97953,-122.00461,Private room,135,30,1,2022-10-14,0.07,5,364,0,
705745322554528167,Campsite in Boulder Creek · ★4.71 · 1 bed · 1 bath,8733947,Roni,,Unincorporated Areas,37.12642,-122.12513,Entire home/apt,80,1,7,2023-07-31,0.43,2,364,6,
706569045507083494,Townhouse in Capitola · ★4.60 · 2 bedrooms · 3 beds · 2 baths,15867956,Surf City,,City of Capitola,36.97297,-121.95359,Entire home/apt,277,1,10,2023-11-21,0.64,50,336,4,
709412828814469153,Guest suite in Santa Cruz · Studio · 1 bed · 1 private bath,10491065,Renee And Jeff,,City of Capitola,36.96268777661345,-121.9640276581049,Private room,252,1,0,,,1,181,0,
709492494724199995,Condo in Capitola · ★4.72 · 2 bedrooms · 3 beds · 1.5 baths,47316700,Ovr,,City of Capitola,36.97476,-121.95352,Entire home/apt,113,1,69,2023-12-28,4.38,74,201,49,
709550730808946376,Townhouse in Santa Cruz · 4 bedrooms · 9 beds · 3 baths,478318561,P,,City of Capitola,36.96069,-121.96777,Entire home/apt,400,29,2,2023-08-13,0.34,1,358,2,
710262886930001931,Townhouse in Capitola · ★4.79 · 2 bedrooms · 3 beds · 2 baths,15867956,Surf City,,City of Capitola,36.9712,-121.95338,Entire home/apt,222,1,14,2023-11-05,0.89,50,205,10,
710396004461841957,Guest suite in Capitola · ★5.0 · 1 bedroom · 1 bed · 1 bath,401870088,Mariah,,City of Capitola,36.97711,-121.94854,Entire home/apt,194,2,61,2023-12-16,3.83,2,134,41,
714420280457818291,Rental unit in Capitola · ★4.83 · 2 bedrooms · 2 beds · 2 baths,15867956,Surf City,,City of Capitola,36.97428,-121.94956,Entire home/apt,265,1,12,2023-11-04,1.34,50,325,12,
715338902043810388,Condo in Aptos · ★5.0 · 2 bedrooms · 3 beds · 2 baths,91723619,Nilda,,Unincorporated Areas,36.95168,-121.87838,Entire home/apt,377,2,47,2023-12-24,3.11,1,229,40,
715982190937952071,Camper/RV in Aptos · 1 bedroom · 2 beds · 1 bath,21156643,Alina,,Unincorporated Areas,36.97497,-121.91837,Entire home/apt,549,5,0,,,1,364,0,
718767560275579143,Rental unit in Aptos · ★4.73 · 1 bedroom · 1 bed · 1 bath,47316700,Ovr,,Unincorporated Areas,36.98398,-121.90022,Entire home/apt,86,1,80,2023-12-24,5.26,74,0,66,
719189418563417935,Cabin in Boulder Creek · ★4.72 · 4 bedrooms · 11 beds · 2.5 baths,41218462,Ali,,Unincorporated Areas,37.14861,-122.15033,Entire home/apt,370,30,32,2023-11-04,2.07,1,175,25,
719619445833219007,Tent in Watsonville · ★5.0 · 1 bedroom · 1 bed · Half-bath,50831490,Robert,,Unincorporated Areas,36.922271828614456,-121.80650177511596,Entire home/apt,99,1,9,2023-11-25,0.58,1,178,8,
721095707745018536,Townhouse in Capitola · ★4.67 · 3 bedrooms · 4 beds · 2 baths,51003705,Bailey Property Management,,City of Capitola,36.97213,-121.95306,Entire home/apt,347,2,9,2023-10-01,0.61,37,310,6,
721788601471455493,Bed and breakfast in Santa Cruz · 1 bedroom · 1 bed · 1 private bath,464121832,Sharon,,City of Santa Cruz,36.9647481,-122.0212892,Private room,342,1,0,,,9,363,0,
721796383226187181,Home in Santa Cruz · ★4.88 · 2 bedrooms · 2 beds · 2 baths,15867956,Surf City,,City of Santa Cruz,36.9661,-122.01034,Entire home/apt,295,1,16,2023-11-27,1.07,50,333,15,
725537542557982021,Home in Capitola · ★4.44 · 2 bedrooms · 3 beds · 1.5 baths,47316700,Ovr,,City of Capitola,36.97226,-121.95367,Entire home/apt,,1,61,2023-12-03,4.14,74,0,48,
726040824368865368,Townhouse in Capitola · 2 bedrooms · 4 beds · 1 bath,51003705,Bailey Property Management,,City of Capitola,36.97289,-121.95299,Entire home/apt,354,2,0,,,37,209,0,
726908526249376300,Vacation home in Santa Cruz · ★4.80 · 3 bedrooms · 4 beds · 2 baths,77921432,Cheshire Rio Realty,,City of Santa Cruz,36.95213,-122.03521,Entire home/apt,335,3,20,2023-12-04,1.37,47,172,16,
727636118288724122,Home in Santa Cruz · ★4.35 · 2 bedrooms · 4 beds · 1.5 baths,47316700,Ovr,,City of Capitola,36.95538,-121.97568,Entire home/apt,125,1,62,2023-12-14,4.18,74,0,51,
727636629157634749,Home in Santa Cruz · ★4.74 · 2 bedrooms · 2 beds · 1.5 baths,47316700,Ovr,,City of Capitola,36.95529,-121.97442,Entire home/apt,110,30,58,2023-12-26,3.88,74,91,47,
728828943905757455,Home in Santa Cruz · ★4.72 · 2 bedrooms · 3 beds · 2 baths,161048770,Christopher,,Unincorporated Areas,37.05279,-122.15796,Entire home/apt,228,1,29,2023-12-29,2.00,1,81,26,
729030152022995202,Hotel in Santa Cruz · 1 bedroom · 1 bed · 1 private bath,464121832,Sharon,,City of Santa Cruz,36.9647481,-122.0212892,Private room,340,1,2,2023-07-19,0.36,9,195,2,
729071218172923830,Condo in Santa Cruz · 2 bedrooms · 3 beds · 1 bath,4597612,Hali,,City of Santa Cruz,36.9645974,-122.0054893,Entire home/apt,425,28,0,,,1,364,0,
729382894948618190,Home in Santa Cruz · 2 bedrooms · 3 beds · 1 bath,38043035,Rex,,City of Santa Cruz,36.9656,-122.02209,Entire home/apt,,1,1,2022-10-13,0.07,6,0,0,
729951025249441884,Rental unit in Aptos · ★4.75 · 1 bedroom · 1 bath,24413952,Power West,,Unincorporated Areas,36.95148,-121.87954,Entire home/apt,206,2,39,2023-12-17,2.67,34,0,35,
732001119629748971,Home in Scotts Valley · ★5.0 · 3 bedrooms · 3 beds · 2 baths,46512778,Jerry,,Unincorporated Areas,37.0541,-122.04233,Entire home/apt,292,3,47,2023-12-29,3.41,1,310,43,
732591530095164128,Rental unit in Capitola · 2 bedrooms · 2 beds · 1.5 baths,29965666,Monica And Mike,,City of Capitola,36.97139,-121.949,Entire home/apt,250,29,1,2023-07-15,0.18,9,332,1,
733410377989640254,Condo in Aptos · ★5.0 · 3 bedrooms · 4 beds · 3 baths,51003705,Bailey Property Management,,Unincorporated Areas,36.96707,-121.90163,Entire home/apt,315,3,3,2023-12-25,0.41,37,236,3,
734239890483039443,Condo in Scotts Valley · 1 bedroom · 1 bed · 1 bath,38392302,Aneesa,,City of Scotts Valley,37.04441,-122.02531,Entire home/apt,148,4,1,2022-12-03,0.08,1,58,0,
734882752038169668,Townhouse in Watsonville · ★5.0 · 2 bedrooms · 3 beds · 2 baths,482953661,Cherie,,Unincorporated Areas,36.853231360594705,-121.81039260201104,Entire home/apt,239,1,3,2023-11-17,0.22,1,177,2,
735698149623305861,Home in Scotts Valley · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,4114882,Jared,,City of Scotts Valley,37.0493,-122.02521,Entire home/apt,215,28,5,2023-11-26,0.38,1,104,4,
737595575198778531,Home in Santa Cruz · ★4.97 · 5 bedrooms · 8 beds · 3 baths,25275418,Josh,,Unincorporated Areas,36.9631605,-121.9930521,Entire home/apt,633,3,34,2023-12-27,3.39,1,314,34,
740523086237016095,Townhouse in Aptos · ★4.60 · 2 bedrooms · 2 beds · 1.5 baths,47316700,Ovr,,Unincorporated Areas,36.98487,-121.9005,Entire home/apt,165,1,90,2023-12-26,6.29,74,0,77,
743620292181180334,Home in Santa Cruz · ★4.80 · 2 bedrooms · 4 beds · 2 baths,39824121,Judy,,Unincorporated Areas,36.9634399,-121.9943847,Entire home/apt,300,7,5,2023-09-12,0.69,1,195,5,
745676234007361877,Home in Santa Cruz · ★5.0 · 2 bedrooms · 3 beds · 2 baths,15867956,Surf City,,Unincorporated Areas,36.96381,-121.99072,Entire home/apt,395,1,7,2023-10-16,0.83,50,362,7,
745760701823366363,Home in Scotts Valley · ★4.95 · 3 bedrooms · 4 beds · 2 baths,47316700,Ovr,,City of Scotts Valley,37.08052,-122.00172,Entire home/apt,286,30,19,2023-01-29,1.35,74,304,7,
745766853498364391,Home in Aptos · ★4.94 · 5 bedrooms · 5 beds · 4 baths,485101193,Mike,,Unincorporated Areas,36.9629765,-121.8770767,Entire home/apt,893,4,16,2023-11-26,1.30,1,361,15,
745903189716787300,Vacation home in Watsonville · Studio · 1 bed · 1 bath,93773246,Kevin,,Unincorporated Areas,36.9373918,-121.862721,Entire home/apt,85,31,0,,,2,208,0,
746499831750329277,Cottage in Brookdale · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,485237425,Tamara,,Unincorporated Areas,37.10946,-122.10766,Entire home/apt,297,3,38,2023-12-28,3.10,1,266,37,
747295575133938356,Guest suite in Santa Cruz · ★5.0 · 1 bedroom · 2 beds · 1 bath,2140089,Evan,,City of Capitola,36.95934,-121.97927,Entire home/apt,277,1,23,2023-09-29,1.72,2,2,18,
747834955073965457,Townhouse in Capitola · ★4.80 · 2 bedrooms · 2 beds · 2 baths,15867956,Surf City,,City of Capitola,36.97435,-121.95428,Entire home/apt,250,1,10,2023-12-29,0.72,50,321,8,
750748631066943053,Cabin in Felton · ★5.0 · 2 bedrooms · 3 beds · 2 baths,96223622,Carsten,,Unincorporated Areas,37.032909547457734,-122.08666252609784,Entire home/apt,429,2,34,2023-11-26,4.27,1,340,34,
751526355679207636,Home in Santa Cruz · 4 bedrooms · 7 beds · 4.5 baths,47316700,Ovr,,City of Santa Cruz,36.96406,-121.99744,Entire home/apt,775,29,2,2023-11-27,0.21,74,26,2,
751616274465286197,Cottage in Santa Cruz · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,486116349,Steve,,City of Santa Cruz,36.973122872295356,-122.0329488,Entire home/apt,111,28,5,2023-11-15,0.40,1,207,4,
752842482163182801,Vacation home in Capitola · 3 bedrooms · 3 beds · 2.5 baths,40957845,Karyn,,City of Capitola,36.9724491,-121.9567985,Entire home/apt,446,28,0,,,1,334,0,
754551373528611236,Guesthouse in Soquel · Studio · 1 bed · 1 bath,18781834,Christina,,Unincorporated Areas,36.98423,-121.95458,Entire home/apt,195,30,0,,,1,364,0,
757329524842090966,Townhouse in Capitola · ★4.60 · 2 bedrooms · 3 beds · 1 bath,15867956,Surf City,,City of Capitola,36.97361,-121.95358,Entire home/apt,265,1,10,2023-12-09,0.75,50,298,9,
759368569377469625,Guest suite in Santa Cruz · 1 bedroom · 1 bed · 1 bath,23467863,Ben,,Unincorporated Areas,36.99545,-121.97219,Entire home/apt,116,28,2,2023-04-06,0.18,1,364,2,
761729145501761385,Bed and breakfast in Santa Cruz · 1 bedroom · 1 bed · 1 shared bath,464121832,Sharon,,City of Santa Cruz,36.9647481,-122.0212892,Private room,330,1,2,2023-07-09,0.32,9,196,2,
761802890273466050,Bed and breakfast in Santa Cruz · 1 bedroom · 1 bed · 1 private bath,464121832,Sharon,,City of Santa Cruz,36.9647481,-122.0212892,Private room,350,1,0,,,9,196,0,
763367910308501326,Shipping container in Boulder Creek · ★5.0 · 1 bedroom · 2 beds · 2 baths,48443898,Tammy,,Unincorporated Areas,37.17044,-122.15031,Entire home/apt,239,2,28,2023-12-26,3.57,1,338,28,
765303530493568253,Farm stay in Los Gatos · ★4.93 · 1 bedroom · 2 beds · 1 bath,484574219,May,,Unincorporated Areas,37.25624,-122.12073,Entire home/apt,190,1,160,2023-12-22,11.94,2,0,140,
766834705782646731,Bed and breakfast in Santa Cruz · 1 bedroom · 1 bed · 1 private bath,464121832,Sharon,,City of Santa Cruz,36.9647481,-122.0212892,Private room,330,1,0,,,9,196,0,
766838454194708071,Bed and breakfast in Santa Cruz · ★4.75 · 1 bedroom · 1 bed · 1 private bath,464121832,Sharon,,City of Santa Cruz,36.9647481,-122.0212892,Private room,330,1,4,2023-08-02,0.61,9,196,4,
766841835237868446,Bed and breakfast in Santa Cruz · 1 bedroom · 1 bed · 1 private bath,464121832,Sharon,,City of Santa Cruz,36.9647481,-122.0212892,Private room,330,1,2,2023-07-23,0.30,9,196,2,
767285650093358792,Home in Capitola · 3 bedrooms · 3 beds · 2.5 baths,140243627,Sanctuary Vacation Rentals,,City of Capitola,36.97389,-121.9581,Entire home/apt,306,30,0,,,1,304,0,
771134968878978591,Home in Capitola · ★4.93 · 4 bedrooms · 5 beds · 2.5 baths,47316700,Ovr,,City of Capitola,36.97297,-121.96176,Entire home/apt,320,30,14,2023-12-24,1.35,74,273,14,
771135265444087257,Townhouse in Santa Cruz · ★4.70 · 3 bedrooms · 3 beds · 2 baths,47316700,Ovr,,City of Santa Cruz,36.96993,-122.01504,Entire home/apt,165,1,10,2023-12-25,0.90,74,356,10,
771135568772059066,Townhouse in Santa Cruz · 2 bedrooms · 2 beds · 2 baths,47316700,Ovr,,City of Santa Cruz,36.9698,-122.01416,Entire home/apt,200,30,2,2023-03-29,0.19,74,353,2,
771853743132920842,Cabin in Aptos · ★4.96 · Studio · 1 bed · 1 bath,169962992,Sabrina And Nico,,Unincorporated Areas,37.01552,-121.89483,Entire home/apt,112,1,90,2023-12-12,6.96,1,76,85,
771965279637336643,Tiny home in Aptos · ★4.94 · 1 bed · 1 bath,164890477,Cal & Zaharah,,Unincorporated Areas,37.01462,-121.89505,Entire home/apt,111,1,81,2023-12-09,6.18,2,0,75,
772036329404397369,Cabin in Aptos · ★4.97 · Studio · 2 beds · 1 bath,164890477,Cal & Zaharah,,Unincorporated Areas,37.01606,-121.89676,Entire home/apt,111,1,92,2023-12-05,7.21,2,0,87,
774791180394933752,Home in Felton · ★4.94 · 2 bedrooms · 4 beds · 1 bath,45279488,Gowa,,Unincorporated Areas,37.04600486324281,-122.07546798465576,Entire home/apt,422,2,32,2023-11-26,2.49,3,174,29,
775402693524735365,Condo in Aptos · ★4.33 · 2 bedrooms · 3 beds · 2 baths,51003705,Bailey Property Management,,Unincorporated Areas,36.9683632,-121.9035532,Entire home/apt,447,2,6,2023-08-15,0.49,37,258,5,
775464456435159356,Home in Santa Cruz · 2 bedrooms · 4 beds · 1.5 baths,490370867,Luke,,City of Capitola,36.958695767847615,-121.96852404624224,Entire home/apt,315,30,1,2023-02-03,0.09,1,238,1,
776120024544631252,Condo in Aptos · 3 bedrooms · 3 beds · 3 baths,24413952,Power West,,Unincorporated Areas,36.95735,-121.88271,Entire home/apt,217,30,0,,,34,332,0,
776348990374634560,Rental unit in Aptos · ★4.88 · 2 bedrooms · 2 beds · 1 bath,490528035,Tiffany,,Unincorporated Areas,36.97009,-121.90475,Entire home/apt,379,2,8,2023-09-04,1.11,1,340,8,
777596908521882106,Tiny home in Santa Cruz · ★4.96 · 1 bed · 1 bath,9995755,Michelle,,Unincorporated Areas,37.07554,-122.14012,Entire home/apt,180,2,69,2023-12-29,6.02,1,0,69,
780411111282627655,Rental unit in Scotts Valley · 1 bedroom · 1 bed · 1 bath,41116209,Philip,,Unincorporated Areas,37.05018,-122.00068,Entire home/apt,,30,0,,,1,364,0,
785834991185343439,Home in Aptos · 3 bedrooms · 4 beds · 2 baths,13618842,Alicia,,Unincorporated Areas,36.9981567,-121.9207996,Entire home/apt,679,3,0,,,2,364,0,
789094273360297348,Rental unit in Santa Cruz · 1 bedroom · 1 bed · 1 bath,16709733,Whitney,,City of Santa Cruz,36.96484927875678,-122.02821491897257,Entire home/apt,199,30,0,,,1,358,0,
791143927988081192,Home in Aptos · 2 bedrooms · 4 beds · 1 bath,133030399,Emelia,,Unincorporated Areas,36.9745939,-121.9132029,Entire home/apt,211,30,1,2023-04-23,0.12,1,358,1,
791435949478062059,Home in Soquel · ★4.69 · 2 bedrooms · 3 beds · 1 bath,47316700,Ovr,,Unincorporated Areas,37.00026337581405,-121.944473878019,Entire home/apt,,1,47,2023-11-02,4.22,74,0,47,
792438396702127594,Home in Felton · ★4.88 · 3 bedrooms · 4 beds · 3 baths,100114471,Janiece,,Unincorporated Areas,37.05434,-122.05952,Entire home/apt,378,2,33,2023-12-26,2.83,16,355,33,
795697580898749476,Home in Felton · 2 bedrooms · 2 beds · 1 bath,11559848,Nicholas,,Unincorporated Areas,37.06881,-122.08173,Entire home/apt,156,30,0,,,1,59,0,
795990469149832074,Home in Los Gatos · ★4.45 · 1 bedroom · 2 beds · 1 bath,11917256,Stefany,,Unincorporated Areas,37.16373,-122.01795,Entire home/apt,98,1,11,2023-07-25,1.52,1,70,11,
797368095040208702,Home in Scotts Valley · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,273353602,Sam And Steve,,City of Scotts Valley,37.03711,-122.04035,Private room,108,2,4,2023-08-06,0.55,2,332,4,
798695258631517715,Rental unit in Aptos · ★4.80 · 2 bedrooms · 2 beds · 2 baths,474872115,Sundeep,,Unincorporated Areas,36.9683329,-121.9032587,Entire home/apt,250,2,20,2023-12-11,3.39,1,178,20,
800648212934499296,Guesthouse in Santa Cruz · ★4.94 · 1 bedroom · 2 beds · 1 bath,495162699,Eddie,,City of Capitola,36.95817173731972,-121.97165130685732,Entire home/apt,286,30,17,2023-09-04,1.69,1,333,17,
800699409869990401,Home in Felton · ★5.0 · 3 bedrooms · 3 beds · 2 baths,487070886,Mario,,Unincorporated Areas,37.098900313654966,-122.03572555092622,Entire home/apt,445,2,22,2023-11-22,2.35,1,163,22,
801600244213176614,Guesthouse in Boulder Creek · ★4.80 · Studio · 1 bed · 1 bath,495417589,Moniquette,,Unincorporated Areas,37.18326,-122.14218,Entire home/apt,95,3,10,2023-11-13,1.00,1,265,10,
811210156772384472,Cabin in Capitola · ★4.67 · 1 bedroom · 4 beds · 1 bath,381916725,Thais,,City of Capitola,36.97180583006063,-121.95317678153515,Entire home/apt,325,2,15,2023-11-12,1.46,1,218,15,
813215271327975238,Townhouse in Capitola · ★5.0 · 3 bedrooms · 4 beds · 1 bath,15867956,Surf City,,City of Capitola,36.97422,-121.95022,Entire home/apt,245,1,3,2023-11-26,0.61,50,59,3,
813284142998876705,Home in Watsonville · ★4.79 · Studio · 1 bed · 1 shared bath,377627882,Job,,City of Watsonville,36.91468,-121.77595,Private room,89,1,60,2023-12-23,5.66,2,0,60,
814375761850839422,Guesthouse in Soquel · 1 bedroom · 2 beds · 1 bath,27601154,Chris,,Unincorporated Areas,37.038746633583735,-121.94190435167098,Entire home/apt,210,2,2,2023-02-19,0.18,1,361,2,
816157666648715432,Home in Los Gatos · 2 bedrooms · 1 bed · 1 shared bath,191263876,Alice,,Unincorporated Areas,37.10145,-121.92632,Private room,44,7,1,2023-11-22,0.75,19,20,1,
817019376789435836,Home in Santa Cruz · 1 bedroom · 2 beds · 2 baths,25833895,Mary,,City of Santa Cruz,36.958748748970976,-122.02612009700547,Entire home/apt,275,3,0,,,1,57,0,
817546193806876828,Condo in Aptos · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,24413952,Power West,,Unincorporated Areas,36.94969,-121.87651,Entire home/apt,342,2,12,2023-11-12,1.33,34,364,12,
818316774671726093,Cabin in Santa Cruz · ★4.94 · 1 bedroom · 1 bed · 1 bath,56418201,Nataliia,,Unincorporated Areas,37.07793,-122.13332,Entire home/apt,123,2,33,2023-11-13,3.36,1,86,33,
819682267011611499,Rental unit in Felton · 1 bedroom · 1 bath,365673789,Kyle,,Unincorporated Areas,37.03229,-122.0646,Entire home/apt,75,30,1,2023-09-02,0.25,1,336,1,
819729375645635460,Guest suite in Soquel · ★4.89 · 3 bedrooms · 2 baths,127452260,Robyn,,Unincorporated Areas,37.00733,-121.93843,Entire home/apt,283,2,9,2023-11-25,1.08,1,343,9,
820293674624368870,Farm stay in Los Gatos · ★4.90 · 1 bedroom · 2 beds · 1 bath,484574219,May,,Unincorporated Areas,37.25566689963723,-122.12101888488459,Entire home/apt,252,1,113,2023-12-26,13.61,2,0,113,
821869296257829548,Rental unit in Capitola · ★4.67 · 2 bedrooms · 2 beds · 2 baths,15867956,Surf City,,City of Capitola,36.97271058712736,-121.95120923339702,Entire home/apt,265,1,6,2023-10-22,0.63,50,358,6,
822008555338366354,Home in Santa Cruz · 1 bedroom · 2 beds · 1 bath,75296645,Kimberly,,Unincorporated Areas,37.024164,-122.029403,Entire home/apt,,30,0,,,2,0,0,
822038738082846894,Home in Santa Cruz · ★4.81 · 2 bedrooms · 3 beds · 1 bath,67797596,Siliang,,City of Santa Cruz,36.9541042,-122.0343249,Entire home/apt,304,2,41,2023-12-10,3.81,1,0,41,
822394440532318781,Home in Scotts Valley · ★4.93 · 1 bedroom · 3 beds · 1 bath,39453565,Laurel,,Unincorporated Areas,37.09076,-121.96804,Entire home/apt,287,2,58,2023-12-25,6.42,10,0,58,
822540190308664351,Home in Santa Cruz · 1 bedroom · 2 beds · 1 bath,193943185,Stacey,,City of Santa Cruz,36.97503704747701,-122.0065856144759,Entire home/apt,148,28,1,2023-08-01,0.20,1,267,1,
822688183822754513,Home in Capitola · ★4.92 · 2 bedrooms · 3 beds · 2.5 baths,47316700,Ovr,,City of Capitola,36.97463011632314,-121.95448298974598,Entire home/apt,595,1,13,2023-09-12,1.42,74,350,13,
823188944827801289,Home in Santa Cruz · 2 bedrooms · 2 beds · 2 baths,100114471,Janiece,,Unincorporated Areas,36.97221844344473,-121.98487852091245,Entire home/apt,190,27,2,2023-11-28,0.78,16,226,2,
825355077806009625,Home in Santa Cruz · 1 bedroom · 1 bed · 1.5 shared baths,699163,Lauren,,City of Santa Cruz,36.96365968637551,-122.05496208039781,Private room,90,31,2,2023-09-20,0.38,4,364,2,
826888497598553866,Home in Capitola · ★5.0 · 2 bedrooms · 2 beds · 2 baths,110863622,Aaron,,City of Capitola,36.972995,-121.9530786,Entire home/apt,495,3,12,2023-12-27,1.66,3,334,12,
826890454204011164,Home in Capitola · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,110863622,Aaron,,City of Capitola,36.972995,-121.9530786,Entire home/apt,756,3,8,2023-12-27,1.11,3,351,8,
828362311210575529,Home in Santa Cruz · ★4.91 · 3 bedrooms · 3 beds · 3 baths,47316700,Ovr,,City of Capitola,36.96472923190401,-121.96183097759243,Entire home/apt,366,1,35,2023-12-15,4.36,74,340,35,
829090564893932041,Rental unit in Aptos · ★4.78 · 2 bedrooms · 2 beds · 2.5 baths,135767857,Nicole,,Unincorporated Areas,36.951627689065276,-121.87773017699591,Entire home/apt,454,2,9,2023-10-01,0.96,1,362,9,
829770963731800272,Home in Aptos · 2 bedrooms · 2 beds · 2 baths,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.969978757959076,-121.90331898719737,Entire home/apt,399,3,0,,,47,268,0,
831182690919424640,Home in Aptos · 2 bedrooms · 3 beds · 1 private bath,13618842,Alicia,,Unincorporated Areas,36.99699926325776,-121.92021985831714,Private room,112,2,0,,,2,364,0,
832954795803573169,Rental unit in Los Gatos · ★5.0 · 1 bedroom · 1 bed · 1 private bath,78266458,Oleg And Ellada,,Unincorporated Areas,37.11527,-122.00026,Private room,249,1,3,2023-03-31,0.30,8,59,3,
833316491386826222,Condo in Aptos · ★4.94 · 1 bedroom · 3 beds · 1 bath,454744277,Travis,,Unincorporated Areas,36.95121213,-121.87732668,Entire home/apt,266,2,33,2023-12-30,4.44,3,0,33,
833403193577398420,Home in Capitola · ★4.93 · 4 bedrooms · 6 beds · 3 baths,47316700,Ovr,,City of Capitola,36.97491611195498,-121.9516864924786,Entire home/apt,314,1,39,2023-12-25,3.93,74,0,39,
833958690672041708,Home in Santa Cruz · ★5.0 · 3 bedrooms · 4 beds · 1 bath,179963562,Erin,,City of Capitola,36.96574422025011,-121.9622629939861,Entire home/apt,457,2,6,2023-11-26,0.75,1,166,6,
834009641498307586,Home in Capitola · ★4.95 · 1 bedroom · 1 bed · 1 bath,158497522,Kim And Walter,,City of Capitola,36.972372093307925,-121.95127207785845,Entire home/apt,217,2,19,2023-11-25,2.13,1,0,19,
834588977660830782,Guesthouse in Boulder Creek · ★4.95 · 1 bedroom · 1 bed · 1 bath,363821600,Alex,,Unincorporated Areas,37.11781693353897,-122.11992427986394,Entire home/apt,129,1,42,2023-12-27,8.08,1,0,42,
835668534539156254,Home in Aptos · 3 bedrooms · 4 beds · 2.5 baths,502963536,Kate,,Unincorporated Areas,36.974413785736125,-121.91389727482115,Entire home/apt,140,28,1,2023-08-05,0.20,1,0,1,
836217087544940228,Townhouse in La Selva Beach · ★4.82 · 3 bedrooms · 4 beds · 2 baths,47316700,Ovr,,Unincorporated Areas,36.9200874,-121.8543061,Entire home/apt,308,1,45,2023-12-22,4.82,74,346,45,
838402224673876395,Townhouse in Santa Cruz · 2 bedrooms · 2 beds · 2.5 baths,15867956,Surf City,,City of Santa Cruz,36.96723308762436,-122.00916515625413,Entire home/apt,175,1,0,,,50,1,0,
838682740185893063,Camper/RV in Felton · 1 bedroom · 1 bed · 1 bath,5879797,Johana,,Unincorporated Areas,37.038032657730824,-122.08085682802539,Entire home/apt,79,4,1,2023-06-23,0.16,2,364,1,
840124215105865072,Rental unit in Los Gatos · ★5.0 · 1 bedroom · 1 bed · 1 bath,78266458,Oleg And Ellada,,Unincorporated Areas,37.11637,-121.99994,Entire home/apt,300,1,5,2023-11-05,0.51,8,58,5,
841398497329872473,Home in Felton · ★5.0 · 1 bedroom · 1 bath,159673582,Gio,,Unincorporated Areas,37.06506707730144,-122.07883568377619,Entire home/apt,235,1,9,2023-12-03,1.93,4,55,9,
841398505670555982,Cottage in Felton · ★5.0 · 1 bedroom · 2 beds · 1 bath,159673582,Gio,,Unincorporated Areas,37.06331,-122.0787,Entire home/apt,232,2,11,2023-11-19,1.52,4,34,11,
841580946492921069,Guesthouse in Scotts Valley · ★4.95 · 2 bedrooms · 2 beds · 1 bath,12374122,Viola,,City of Scotts Valley,37.06131,-122.01299,Entire home/apt,181,2,42,2023-12-29,5.12,1,0,42,
843011698590693785,Home in Santa Cruz · 1 bedroom · 1 bed · 1.5 baths,699163,Lauren,,City of Santa Cruz,36.96233513458217,-122.05361033656969,Private room,95,31,1,2023-08-13,0.21,4,268,1,
